Player Name,Player ID,Date,Game,Team,Victory,OT,Closest to Ball_All Zones,Closest to Ball_Defense Zone,Closest to Ball_Neutral Zone,Closest to Ball_Offense Zone,Furthest from Ball_All Zones,Furthest from Ball_Defense Zone,Furthest from Ball_Neutral Zone,Furthest from Ball_Offense Zone,First man_All Zones,First man_Defense Zone,First man_Neutral Zone,First man_Offense Zone,Last man_All Zones,Last man_Defense Zone,Last man_Neutral Zone,Last man_Offense Zone,Left Side_All Zones,Left Side_Defense Zone,Left Side_Neutral Zone,Left Side_Offense Zone,Right Side_All Zones,Right Side_Defense Zone,Right Side_Neutral Zone,Right Side_Offense Zone,Ball Touches_All Zones,Ball Touches_Defense Zone,Ball Touches_Neutral Zone,Ball Touches_Offense Zone,Time on Ball_All Zones,Time on Ball_Defense Zone,Time on Ball_Neutral Zone,Time on Ball_Offense Zone,Behind Ball_All Zones,Behind Ball_Defense Zone,Behind Ball_Neutral Zone,Behind Ball_Offense Zone,Ahead of Ball_All Zones,Ahead of Ball_Defense Zone,Ahead of Ball_Neutral Zone,Ahead of Ball_Offense Zone,Average Ball Distance_All Zones,Average Ball Distance_Defense Zone,Average Ball Distance_Neutral Zone,Average Ball Distance_Offense Zone,Distance traveled_All Zones,Distance traveled_Defense Zone,Distance traveled_Neutral Zone,Distance traveled_Offense Zone,Distance traveled on ground_All Zones,Distance traveled on ground_Defense Zone,Distance traveled on ground_Neutral Zone,Distance traveled on ground_Offense Zone,Distance traveled in the air_All Zones,Distance traveled in the air_Defense Zone,Distance traveled in the air_Neutral Zone,Distance traveled in the air_Offense Zone,Distance traveled in low air_All Zones,Distance traveled in low air_Defense Zone,Distance traveled in low air_Neutral Zone,Distance traveled in low air_Offense Zone,Distance traveled in high air_All Zones,Distance traveled in high air_Defense Zone,Distance traveled in high air_Neutral Zone,Distance traveled in high air_Offense Zone,Average Speed_All Zones,Average Speed_Defense Zone,Average Speed_Neutral Zone,Average Speed_Offense Zone,Max Speed (82.8)_All Zones,Max Speed (82.8)_Defense Zone,Max Speed (82.8)_Neutral Zone,Max Speed (82.8)_Offense Zone,SuperSonic (80+)_All Zones,SuperSonic (80+)_Defense Zone,SuperSonic (80+)_Neutral Zone,SuperSonic (80+)_Offense Zone,Boost Speed (50-79)_All Zones,Boost Speed (50-79)_Defense Zone,Boost Speed (50-79)_Neutral Zone,Boost Speed (50-79)_Offense Zone,Drive Speed (1-49)_All Zones,Drive Speed (1-49)_Defense Zone,Drive Speed (1-49)_Neutral Zone,Drive Speed (1-49)_Offense Zone,Stopped_All Zones,Stopped_Defense Zone,Stopped_Neutral Zone,Stopped_Offense Zone,On Ground_All Zones,On Ground_Defense Zone,On Ground_Neutral Zone,On Ground_Offense Zone,In Air_All Zones,In Air_Defense Zone,In Air_Neutral Zone,In Air_Offense Zone,In Low Air_All Zones,In Low Air_Defense Zone,In Low Air_Neutral Zone,In Low Air_Offense Zone,In High Air_All Zones,In High Air_Defense Zone,In High Air_Neutral Zone,In High Air_Offense Zone,Average Boost_All Zones,Average Boost_Defense Zone,Average Boost_Neutral Zone,Average Boost_Offense Zone,Empty (0)_All Zones,Empty (0)_Defense Zone,Empty (0)_Neutral Zone,Empty (0)_Offense Zone,Low (0-33)_All Zones,Low (0-33)_Defense Zone,Low (0-33)_Neutral Zone,Low (0-33)_Offense Zone,Medium (34-66)_All Zones,Medium (34-66)_Defense Zone,Medium (34-66)_Neutral Zone,Medium (34-66)_Offense Zone,High (67-100)_All Zones,High (67-100)_Defense Zone,High (67-100)_Neutral Zone,High (67-100)_Offense Zone,Full (100)_All Zones,Full (100)_Defense Zone,Full (100)_Neutral Zone,Full (100)_Offense Zone,Boost Gained_All Zones,Boost Gained_Defense Zone,Boost Gained_Neutral Zone,Boost Gained_Offense Zone,Boost Lost_All Zones,Boost Lost_Defense Zone,Boost Lost_Neutral Zone,Boost Lost_Offense Zone,Boost Lost while SuperSonic_All Zones,Boost Lost while SuperSonic_Defense Zone,Boost Lost while SuperSonic_Neutral Zone,Boost Lost while SuperSonic_Offense Zone,Boost Lost while Max Speed_All Zones,Boost Lost while Max Speed_Defense Zone,Boost Lost while Max Speed_Neutral Zone,Boost Lost while Max Speed_Offense Zone,Boost Lost on Ground_All Zones,Boost Lost on Ground_Defense Zone,Boost Lost on Ground_Neutral Zone,Boost Lost on Ground_Offense Zone,Boost Lost in Air_All Zones,Boost Lost in Air_Defense Zone,Boost Lost in Air_Neutral Zone,Boost Lost in Air_Offense Zone,Boost Lost in Low Air_All Zones,Boost Lost in Low Air_Defense Zone,Boost Lost in Low Air_Neutral Zone,Boost Lost in Low Air_Offense Zone,Boost Lost in High Air_All Zones,Boost Lost in High Air_Defense Zone,Boost Lost in High Air_Neutral Zone,Boost Lost in High Air_Offense Zone,Passes Given_All Zones,Passes Given_Defense Zone,Passes Given_Neutral Zone,Passes Given_Offense Zone,Passes Received_All Zones,Passes Received_Defense Zone,Passes Received_Neutral Zone,Passes Received_Offense Zone,50/50s_All Zones,50/50s_Defense Zone,50/50s_Neutral Zone,50/50s_Offense Zone,Possession Losses_All Zones,Possession Losses_Defense Zone,Possession Losses_Neutral Zone,Possession Losses_Offense Zone,Interceptions_All Zones,Interceptions_Defense Zone,Interceptions_Neutral Zone,Interceptions_Offense Zone,Self Touches_All Zones,Self Touches_Defense Zone,Self Touches_Neutral Zone,Self Touches_Offense Zone,Score_All Zones,Score_Defense Zone,Score_Neutral Zone,Score_Offense Zone,Goals_All Zones,Goals_Defense Zone,Goals_Neutral Zone,Goals_Offense Zone,Shots_All Zones,Shots_Defense Zone,Shots_Neutral Zone,Shots_Offense Zone,Assists_All Zones,Assists_Defense Zone,Assists_Neutral Zone,Assists_Offense Zone,Saves_All Zones,Saves_Defense Zone,Saves_Neutral Zone,Saves_Offense Zone,Kills_All Zones,Kills_Defense Zone,Kills_Neutral Zone,Kills_Offense Zone,Deaths_All Zones,Deaths_Defense Zone,Deaths_Neutral Zone,Deaths_Offense Zone,Boost Lost When Demoed_All Zones,Boost Lost When Demoed_Defense Zone,Boost Lost When Demoed_Neutral Zone,Boost Lost When Demoed_Offense Zone,Avg Speed When Demoed_All Zones,Avg Speed When Demoed_Defense Zone,Avg Speed When Demoed_Neutral Zone,Avg Speed When Demoed_Offense Zone,Avg Speed After Killing_All Zones,Avg Speed After Killing_Defense Zone,Avg Speed After Killing_Neutral Zone,Avg Speed After Killing_Offense Zone,Avg Boost When Demoed_All Zones,Avg Boost When Demoed_Defense Zone,Avg Boost When Demoed_Neutral Zone,Avg Boost When Demoed_Offense Zone,Avg Boost When Killing_All Zones,Avg Boost When Killing_Defense Zone,Avg Boost When Killing_Neutral Zone,Avg Boost When Killing_Offense Zone,Small Pads Collected_All Zones,Small Pads Collected_Defense Zone,Small Pads Collected_Neutral Zone,Small Pads Collected_Offense Zone,Big Boosts Collected_All Zones,Big Boosts Collected_Defense Zone,Big Boosts Collected_Neutral Zone,Big Boosts Collected_Offense Zone,Overfill from Small Pads_All Zones,Overfill from Small Pads_Defense Zone,Overfill from Small Pads_Neutral Zone,Overfill from Small Pads_Offense Zone,Overfill from Big Boosts_All Zones,Overfill from Big Boosts_Defense Zone,Overfill from Big Boosts_Neutral Zone,Overfill from Big Boosts_Offense Zone,Boost Gained from Small Pads_All Zones,Boost Gained from Small Pads_Defense Zone,Boost Gained from Small Pads_Neutral Zone,Boost Gained from Small Pads_Offense Zone,Boost Gained from Big Boosts_All Zones,Boost Gained from Big Boosts_Defense Zone,Boost Gained from Big Boosts_Neutral Zone,Boost Gained from Big Boosts_Offense Zone
FuLL-BLooD35,PS4|5072719929430919098|0,2025-09-10T21:31:31.000Z,6,ELECTRIC EELLS,FALSE,FALSE,30,14,6,10,42,28,7,6,41,15,9,17,33,29,4,0,56,33,11,12,44,24,8,13,17,10,3,4,20,11,4,5,71,48,11,11,29,8,7,14,3129,3553,3357,2361,408166,226428,77271,104467,272389,167624,41116,63649,130067,55828,34488,39751,130067,55828,34488,39751,0,0,0,0,49,49,59,51,2,1,0,1,6,3,1,2,44,23,9,11,50,30,8,12,0,0,0,0,71,44,11,16,29,13,7,9,29,13,7,9,0,0,0,0,47,51,48,42,24,10,7,6,40,20,8,12,22,12,4,6,38,25,6,7,10,7,1,2,1743,1231,100,412,1633,856,217,560,115,39,0,76,101,58,7,36,1293,713,151,429,1198,529,290,379,1198,529,290,379,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,2,2,1,0,1,2,1,0,1,0,0,0,0,66,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,54,0,0,54,18,0,0,18,0,0,0,0,54,0,0,54,0,0,0,0,53,33,9,11,17,12,1,4,70,33,19,18,323,153,74,96,566,363,89,114,1377,1047,26,304
FuLL-BLooD35,PS4|5072719929430919098|0,2025-09-11T02:16:19.000Z,16,ELECTRIC EELLS,TRUE,TRUE,27,13,6,7,40,27,8,6,32,10,6,16,39,30,9,1,52,28,10,14,48,25,12,10,15.79,10.86,1.97,2.96,12,4,4,5,75,46,16,12,25,7,5,12,3386,3620,4868,2925,432626.64,211454.61,95324.01,125848.03,266886.51,140833.22,60897.04,65156.25,158578.62,67510.86,33047.37,58020.39,153614.8,67003.62,30577.3,56033.88,4963.82,507.24,2470.07,1986.51,51,46,75,59,5,1,1,3,10,3,3,5,43,21,10,12,44,28,9,7,2,2,0,0,68,39,16,14,32,15,6,11,31,15,6,10,1,0,0,1,43,41,68,43,23,12,6,4,49,28,11,10,17,8,2,7,34,17,9,8,8,4,2,1,1933.22,914.8,672.04,346.38,1873.03,776.64,315.79,780.59,261.51,66.12,35.53,159.87,212.17,47.37,38.49,126.32,1521.71,632.57,265.46,623.68,1317.43,625.66,247.7,444.08,1270.07,621.71,227.96,420.39,47.37,3.95,19.74,23.68,3.95,1.97,0.99,0.99,6.91,3.95,1.97,0.99,0.99,0.99,0,0,7.89,4.93,0.99,1.97,4.93,2.96,0,1.97,1.97,0.99,0,0.99,365.13,0,0,0,0,0,0,0,0.99,0,0,0,0,0,0,0,3.95,0,0,0,0.99,0,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,83,0,0,0,0,0,0,0,0,0,46.38,28.62,4.93,12.83,13.82,5.92,5.92,1.97,19.74,12.83,6.91,0,92.76,10.86,0,81.91,536.84,330.59,52.3,153.95,1288.82,581.25,592.11,115.46
GeneralLeigh91,PS4|4414374754323708914|0,2025-09-10T22:08:37.000Z,9,WINTER FRESH,TRUE,FALSE,28,11,6,11,42,28,7,8,40,13,9,18,37,29,6,2,52,25,11,16,48,30,8,9,10,7,1,2,21,12,4,6,70,44,13,13,30,11,6,13,3263,3523,3684,2827,472722,243789,99642,129291,344317,197805,67447,79065,123254,44331,30683,48240,123254,44331,30683,48240,0,0,0,0,56,52,73,60,5,1,1,2,10,2,3,4,51,27,10,14,39,26,5,8,0,0,0,0,77,46,13,17,23,9,6,8,23,9,6,8,0,0,0,0,61,65,71,55,2,0,1,1,22,8,4,9,29,18,6,5,50,29,9,11,15,10,2,4,1947,912,519,516,1864,938,366,560,123,56,41,26,184,38,60,86,1652,855,333,464,936,370,229,337,936,370,229,337,0,0,0,0,3,2,0,1,4,2,0,2,0,0,0,0,4,3,0,1,5,3,1,1,0,0,0,0,388,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,58,0,0,0,0,44,0,0,44,72,41,7,24,12,6,3,3,42,38,0,4,283,146,79,58,822,454,84,284,917,454,221,242
GeneralLeigh91,PS4|4414374754323708914|0,2025-09-10T22:17:58.000Z,11,WINTER FRESH,TRUE,FALSE,30,12,6,11,42,29,9,4,27,10,7,10,47,37,6,4,45,28,9,8,55,31,11,13,18,5,6,7,20,5,5,10,79,50,13,16,21,9,7,5,2818,3391,2627,1524,449049,251541,98567,98941,353831,213593,70065,70173,91383,36290,27708,27385,89548,36290,26159,27099,1835,0,1549,286,49,46,57,51,1,1,0,0,3,2,1,1,44,23,10,11,52,34,9,10,0,0,0,0,81,51,14,16,19,8,5,5,18,8,5,5,1,0,0,0,60,61,56,61,4,2,2,0,21,14,5,2,36,19,7,9,43,26,8,9,14,11,2,2,1626,1013,352,261,1503,868,314,321,74,71,0,3,55,33,18,4,1360,787,260,313,836,342,250,244,811,342,229,240,25,0,21,4,1,1,0,0,2,1,0,1,3,0,2,1,7,2,3,2,6,3,2,1,6,2,1,3,450,0,0,0,2,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,32,15,9,11,6,3,2,45,42,0,3,322,144,93,85,627,342,180,105,778,456,207,115
GeneralLeigh91,PS4|4414374754323708914|0,2025-09-10T22:26:31.000Z,13,WINTER FRESH,TRUE,FALSE,35,19,9,7,37,27,7,2,27,11,11,6,44,34,8,3,44,29,10,5,56,34,13,8,11,6,4,1,15,11,3,1,68,49,13,6,32,15,10,7,2912,3321,2896,1550,436086,272145,102384,61557,326711,216463,66393,43855,104789,52569,35062,17158,104789,52569,35062,17158,0,0,0,0,51,50,59,55,2,1,1,0,6,3,3,1,44,29,8,7,49,31,12,6,0,0,0,0,78,53,15,10,22,11,8,3,22,11,8,3,0,0,0,0,65,72,62,53,5,1,3,0,19,8,7,4,20,13,3,4,61,42,13,5,17,14,3,0,1828,1085,590,153,1584,938,360,286,71,24,36,11,93,27,49,17,1450,887,314,249,917,458,331,128,917,458,331,128,0,0,0,0,3,2,1,0,4,3,0,1,3,0,3,0,3,3,0,0,2,1,1,0,2,1,0,1,268,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,1,1,0,0,1,1,0,0,50,50,0,0,74,74,0,0,50,50,0,0,50,50,0,0,62,62,0,0,78,56,14,8,12,7,5,0,36,36,0,0,284,212,72,0,900,636,168,96,916,488,428,0
GeneralLeigh91,PS4|4414374754323708914|0,2025-09-10T22:34:54.000Z,15,WINTER FRESH,TRUE,FALSE,38,15,9,15,36,22,9,5,31,5,7,18,43,30,9,4,52,26,11,15,48,23,10,15,14,7,3,4,21,6,6,9,83,45,18,20,17,3,4,10,3211,3870,3126,2329,458877,208714,105511,144652,337372,178227,71765,87380,116258,28848,32381,55029,116258,28848,32381,55029,0,0,0,0,53,50,59,57,3,1,1,1,7,2,2,3,48,22,11,15,44,24,9,12,0,0,0,0,77,42,16,20,23,6,6,10,23,6,6,10,0,0,0,0,55,61,58,47,9,3,3,4,32,12,7,13,22,12,5,6,46,24,10,11,16,11,3,2,1843,817,579,447,1712,856,294,562,137,66,49,22,134,38,49,47,1558,812,260,486,958,267,263,428,958,267,263,428,0,0,0,0,4,1,1,2,2,1,1,0,2,0,2,0,4,4,0,0,7,5,1,1,4,2,0,2,368,0,0,0,1,0,0,0,4,0,0,0,1,0,0,0,1,0,0,0,2,0,1,1,1,0,0,1,100,0,0,100,35,0,0,35,73,0,67,78,100,0,0,100,47,0,38,56,66,39,10,17,18,7,6,5,42,37,0,5,603,260,127,216,750,431,120,199,1197,440,473,284
im_link42,Epic|7dfdc43396c248dca075c7842be1013b|0,2025-09-10T22:06:35.000Z,8,KAPPA,TRUE,FALSE,39,12,7,19,32,14,8,10,44,7,8,29,25,17,7,1,62,22,12,28,38,16,8,14,10,1,3,6,15,1,2,12,66,32,13,21,34,6,7,20,2983,3416,3619,2486,425254,162112,95576,167566,337422,140410,77181,119831,83956,20283,17490,46183,83956,20283,17490,46183,0,0,0,0,50,50,63,48,5,2,1,2,11,3,4,4,43,17,10,16,45,17,6,21,1,1,0,0,82,34,17,31,18,4,3,11,18,4,3,11,0,0,0,0,61,73,68,52,4,0,0,3,24,6,5,13,23,4,6,12,54,28,9,16,10,6,2,2,2195,854,540,801,2205,757,472,976,228,76,70,82,193,71,40,82,1895,663,435,797,738,175,130,433,738,175,130,433,0,0,0,0,4,0,1,3,3,0,1,2,0,0,0,0,4,0,1,3,5,0,2,3,1,0,0,1,282,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,25,10,27,17,6,5,6,34,18,0,16,462,215,165,82,710,282,120,308,1238,385,335,518
im_link42,Epic|7dfdc43396c248dca075c7842be1013b|0,2025-09-10T22:17:25.000Z,10,KAPPA,TRUE,FALSE,39,20,6,12,28,16,8,4,43,19,11,14,26,17,6,2,60,31,15,14,40,21,7,12,16,7,2,7,18,10,4,5,62,33,14,15,38,18,9,11,2649,2540,3685,2239,441511,226447,105787,109277,341447,182034,80717,78696,92900,41590,22106,29204,91946,40636,22106,29204,954,954,0,0,52,52,60,51,4,2,1,1,10,5,4,2,45,24,10,12,44,23,9,13,0,0,0,0,80,43,18,20,20,9,5,6,19,8,5,6,0,0,0,0,42,44,51,36,14,8,4,3,48,24,10,14,21,10,5,6,31,17,8,5,4,2,1,1,2233,958,902,373,2270,1275,396,599,179,107,54,18,171,82,53,36,2022,1147,376,499,772,340,190,242,765,333,190,242,7,7,0,0,4,3,0,1,2,1,0,1,4,0,0,4,5,4,0,1,8,6,0,2,0,0,0,0,338,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,35,12,16,17,5,9,3,15,11,4,0,170,56,59,55,741,409,140,192,1530,444,841,245
im_link42,Epic|7dfdc43396c248dca075c7842be1013b|0,2025-09-10T22:25:01.000Z,12,KAPPA,TRUE,FALSE,29,11,5,13,36,18,8,9,38,10,8,20,26,19,4,2,47,19,12,16,53,22,12,19,12,6,3,3,24,12,6,6,67,33,17,17,33,8,7,18,3396,3535,3893,3018,459439,187423,109941,162075,335219,149200,82992,103027,119719,37254,25070,57395,119719,37254,25070,57395,0,0,0,0,53,53,56,53,3,1,1,1,11,5,3,3,46,18,11,17,44,18,10,15,0,0,0,0,77,33,19,25,23,8,5,10,23,8,5,10,0,0,0,0,48,56,53,36,10,2,3,5,40,12,10,18,21,9,3,9,39,21,11,8,5,3,2,0,2668,1276,871,521,2474,1094,465,915,224,110,64,50,129,57,27,45,2005,906,399,700,987,342,213,432,987,342,213,432,0,0,0,0,8,5,2,1,4,4,0,0,3,0,2,1,1,1,0,0,2,2,0,0,0,0,0,0,239,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,34,0,34,0,59,0,59,0,0,0,0,0,34,0,34,0,0,0,0,0,72,36,12,24,20,10,8,2,11,5,0,6,199,77,110,12,853,427,144,282,1801,923,690,188
im_link42,Epic|7dfdc43396c248dca075c7842be1013b|0,2025-09-10T22:31:53.000Z,14,KAPPA,TRUE,FALSE,44,19,7,19,21,9,7,5,46,13,9,23,18,14,4,1,69,32,11,26,31,14,10,8,14,7,3,4,23,11,5,7,62,32,13,16,38,13,8,17,2427,2146,3503,2208,435564,195696,103722,136146,341641,159307,81585,100749,90160,35205,20976,33979,89394,35205,20976,33213,766,0,0,766,52,51,60,49,4,2,1,1,11,4,4,3,41,20,9,12,47,22,8,18,0,0,0,0,80,37,17,26,20,8,4,8,20,8,4,7,0,0,0,0,54,55,60,51,13,4,4,5,32,15,6,10,24,10,3,10,44,20,11,13,10,5,3,2,2167,733,927,507,2139,1113,401,625,178,72,63,43,160,61,61,38,1809,928,333,548,843,343,174,326,821,343,174,304,22,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,2,0,0,2,338,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,31,8,17,17,6,7,4,6,6,0,0,309,124,101,84,666,366,96,204,1391,476,599,316
ImPodz,Epic|dcd4e93321ac492cb6dfd5c7b3c7c5a0|0,2025-09-10T21:24:39.000Z,3,ELECTRIC EELLS,FALSE,FALSE,40,23,10,7,30,21,6,2,29,11,9,10,36,30,5,0,47,27,13,7,53,35,12,6,16,7,7,2,16,8,4,4,82,54,21,7,18,8,4,6,2670,2769,2803,2107,423460,245926,109364,68170,220756,137805,55447,27504,193680,102995,51302,39383,166844,92122,42789,31933,26836,10873,8513,7450,47,44,51,58,2,1,0,1,7,4,2,1,36,18,10,7,57,40,13,4,1,1,0,0,59,38,14,6,41,24,10,7,35,21,8,6,6,3,2,1,57,60,55,49,8,4,3,1,31,18,9,5,26,16,6,4,42,28,10,4,16,12,4,0,2378,1346,717,315,2207,1122,599,486,24,10,4,10,74,26,10,38,1138,519,359,260,1806,1043,446,317,1529,921,356,252,277,122,90,65,1,1,0,0,4,2,2,0,5,1,2,2,7,4,3,0,5,3,1,1,3,1,1,1,547,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,37,9,6,20,10,6,4,26,26,0,0,374,231,72,71,598,418,108,72,1626,769,528,329
ImPodz,Epic|dcd4e93321ac492cb6dfd5c7b3c7c5a0|0,2025-09-10T21:31:13.000Z,5,ELECTRIC EELLS,FALSE,FALSE,42,17,11,14,25,16,6,3,36,12,9,15,33,21,10,1,53,24,15,14,47,24,13,10,21,12,1,8,37,13,8,15,79,43,23,13,21,5,5,11,2443,2666,2862,1648,453017,201650,130048,121319,269661,127897,86335,55429,174850,71114,40834,62902,171170,67434,40834,62902,3680,3680,0,0,54,50,58,60,3,1,1,1,9,3,3,2,48,20,13,15,43,25,11,7,0,0,0,0,66,33,21,12,34,15,7,12,33,14,7,12,1,1,0,0,60,68,63,42,11,3,4,4,27,8,8,12,21,11,5,6,52,30,15,7,17,11,6,1,2170,717,906,547,2136,948,557,631,52,15,21,16,144,51,41,52,1364,510,440,414,1390,621,287,482,1349,580,287,482,41,41,0,0,1,0,0,1,1,0,0,1,0,0,0,0,4,2,0,2,3,2,0,1,4,3,0,1,226,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,39,5,8,20,4,11,5,55,44,0,11,557,152,386,19,569,424,60,85,1443,248,714,481
ImPodz,Epic|dcd4e93321ac492cb6dfd5c7b3c7c5a0|0,2025-09-10T21:31:31.000Z,6,ELECTRIC EELLS,FALSE,FALSE,42,17,11,14,25,16,6,3,36,12,9,15,33,21,10,1,53,24,15,14,47,24,13,10,17,10,3,4,24,6,8,10,79,43,23,13,21,5,5,11,2440,2660,2864,1648,452913,201551,130016,121346,269355,127559,86336,55460,175034,71204,40764,63066,171474,67644,40764,63066,3560,3560,0,0,54,50,58,60,3,1,1,1,9,3,3,2,48,20,13,14,43,25,11,7,0,0,0,0,66,33,21,12,34,15,7,12,33,14,7,12,1,1,0,0,60,69,63,42,11,3,4,4,27,8,8,12,21,11,5,6,52,30,15,7,17,11,5,1,2165,726,897,542,2130,944,557,629,56,16,24,16,145,53,39,53,1368,511,441,416,1398,628,285,485,1357,587,285,485,41,41,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,2,1,0,1,4,3,0,1,226,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,40,5,8,18,3,10,5,53,42,0,11,370,59,292,19,583,438,60,85,1430,241,708,481
ImPodz,Epic|dcd4e93321ac492cb6dfd5c7b3c7c5a0|0,2025-09-11T02:16:19.000Z,16,ELECTRIC EELLS,TRUE,TRUE,46,20,9,17,21,15,4,2,38,15,8,15,26,21,5,1,48,27,12,8,52,30,7,15,25.66,7.89,4.93,12.83,19,7,4,9,72,43,14,15,28,14,6,8,2299,2507,2714,1631,392248.03,201566.45,84593.09,106088.49,200516.45,113073.36,43384.54,44058.55,181633.22,84695.72,37171.38,59766.12,174154.93,83799.67,37171.38,53183.88,7478.29,896.05,0,6582.24,45,40,53,54,4,1,1,2,8,3,2,3,33,15,7,11,55,36,11,9,4,4,0,0,61,37,12,11,39,20,7,12,37,19,7,11,2,0,0,2,53,59,55,41,13,4,4,5,32,15,7,11,26,16,4,5,42,26,9,7,8,4,2,1,2013.16,938.49,618.75,455.92,1914.47,917.76,384.87,611.84,23.68,10.86,0,12.83,164.8,51.32,34.54,78.95,976.97,404.61,245.72,326.64,1625.33,815.13,307.89,502.3,1538.49,795.39,307.89,435.2,86.84,19.74,0,67.11,6.91,3.95,0,2.96,4.93,1.97,0,2.96,6.91,1.97,0.99,3.95,4.93,0.99,0,3.95,10.86,4.93,1.97,3.95,5.92,0.99,2.96,1.97,232.89,0,0,0,0,0,0,0,2.96,0,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.34,30.59,5.92,12.83,16.78,5.92,6.91,3.95,11.84,11.84,0,0,268.42,83.88,109.54,75,580.26,355.26,71.05,153.95,1409.21,508.22,581.25,319.74
iSilently,Epic|f5ab1448d78c4086a52189131060d9fe|0,2025-09-10T22:06:35.000Z,8,CHIMERA,FALSE,FALSE,39,25,6,8,42,31,6,4,40,21,7,12,42,36,5,0,44,33,6,5,56,36,9,11,12,6,3,3,22,11,3,7,76,58,11,7,24,11,4,9,2996,3179,4387,2243,389191,256006,60018,73167,261772,194554,32724,34494,121263,58069,25819,37375,114137,52326,24436,37375,7126,5743,1383,0,46,44,72,54,4,1,1,1,7,3,2,2,36,23,5,7,56,42,7,7,1,1,0,0,76,57,10,9,24,12,4,7,22,11,4,7,1,1,0,0,50,51,75,48,11,6,2,3,36,25,4,6,32,21,7,4,32,23,3,6,11,7,1,3,1937,1171,466,300,1849,1213,206,430,99,25,44,30,158,57,60,41,1199,815,126,258,938,487,181,270,881,441,170,270,57,46,11,0,2,1,0,1,3,1,1,1,2,1,1,0,4,2,2,0,3,2,0,1,3,2,1,0,266,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,42,8,8,13,7,4,2,7,3,0,4,164,144,20,0,689,501,96,92,1136,556,380,200
iSilently,Epic|f5ab1448d78c4086a52189131060d9fe|0,2025-09-10T22:17:25.000Z,10,CHIMERA,FALSE,FALSE,34,11,7,16,35,19,8,7,37,8,9,20,31,21,9,2,41,18,10,12,59,26,13,21,13,2,3,8,14,1,4,8,69,34,16,20,31,11,8,12,2997,3304,4137,2427,434290,188441,94579,151270,276193,141141,59508,75544,148211,43554,32924,71733,139597,43107,29142,67348,8614,447,3782,4385,52,51,62,55,5,1,1,3,10,4,3,4,44,19,9,16,46,21,13,12,0,0,0,0,70,35,17,18,30,9,7,14,28,9,6,13,1,0,1,1,46,48,66,42,13,4,4,6,45,21,10,14,19,7,4,8,36,16,10,10,6,3,2,1,2358,1010,636,712,2324,1008,364,952,67,40,8,19,225,58,49,118,1507,716,211,580,1163,342,275,546,1103,339,252,512,60,3,23,34,2,0,1,1,2,0,0,2,4,0,2,2,6,0,2,4,3,0,1,2,1,0,0,1,166,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,63,0,0,0,0,0,0,4,4,0,0,47,24,9,14,21,7,8,6,19,0,19,0,405,164,137,104,545,288,89,168,1695,536,663,496
